african vegetable curry,	spice mix,coriander dry red_chiles turmeric black_pepper cumin mustard_seeds bengal gram dhal black gram dhal green gram dhal fenugreek,0
after  school  bars,	kaz,crushed graham_crackers melted_butter brown_sugar milk flaked_coconut keebler crackers layer bottom_of pan,0
after holiday ham biscuits,	ham	meats,whole_wheat pastry_flour unbleached_white flour baking_soda cooked_ham diced fine butter milk apple_juice water,0
after-the-holidays  salad,	kaz,diced cooked_turkey pineapple_chunks well drained diced_celery sliced greed onions dry roasted_peanuts seedless_green peppers mayonnaise chopped chutney lime_juice curry_powder salt lettuce_leaves optional,0
afternoon tea sandwiches info,	showers	weddings,info,0
aged tofu figi,	asian	fish/shellf	vegetarian,firm_tofu flour vegetable_oil for_frying water soy tamari sauce sugar honey bottled fish_stock or_egetable stock fresh_ginger root grated fresh scallions chopped,0
aggravation,	mixed drink	scotch	alcohol,scotch kahlua heavy_cream,0
agliata per pasta garlic  walnut sauce fo,	other sauce,stale_bread crusts_removed stock warmed walnuts toasted parsley stems_trimmed garlic_cloves chopped salt black_pepper olive_oil,0
agness mocha velvet pie,	desserts	chocolate	beverages	pies	eggs,inch_pie shell butter sugar square unsweetned chocolate elted vanilla instant_coffee grounds eggs cream for whipping,0
aloo gobi,	vegetarian	indian,cauliflower potatoes oil cumin_seeds ginger fresh garlic_cloves turmeric red chili_powder tomatoes garam_masala coriander powder,1
aloo gobi marks version,	side dish	indian	vegetables	mark's,vegetable_oil potatoes cut_into bite sized_pieces cauliflower cut_into bite sized_pieces asafetida black mustard_seeds whole cumin_seeds piece_ginger grated dried red_chiles bay_leaf coriander powdered turmeric garam_masala salt pepper cilantro minced,1
aloo saag,	side dish	indian	vegetables,oil onion chopped curry_leaves fenugreek_seeds kalonji tomatoes sliced garlic pulp chili_powder coriander salt mango powder potatoes frozen_spinach water red_chiles sliced cilantro chopped pieces ginger shredded,1
cabbage curry,	vegetarian	indian,oil mustard_seeds urad_dal mustard_seeds urad_dal cumin_seeds green chili mixed_vegetables cabbage salt to_taste turmeric,1
cabbage coconut,	side dish	indian	vegetables,oil mustard_seeds green_chiles seeded chopped cabbage finely_shredded turmeric salt sugar coconut fresh grated dry_mustard water,1
calcutta pasta sauce,	seasonings	indian	sauces,butter cumin_seed crushed paprika garlic_cloves minced fresh_ginger root minced jalapenos seeded_and minced chopped fresh canned tomatoes cardamom ground garam_masala plain_yogurt heavy_cream opt for_richer sauce fresh_cilantro chopped,1
omelette pakaki curry spinach  tomato omele,	indian	vegetarian	cheese/eggs	main dish,eggs salt garam_masala butter_or oleo spinach fresh thawed butter_or oleo onion sliced garlic_cloves ginger fresh and chopped green_chilies optional cumin ground tomatoes large and chopped water coriander_leaves chopped,1
onion bhaji,	indian	appetizers	vegetarian,onions egg beaten chick_pea flour besan all_purpose flour whole_wheat flour cold_water approx cumin ground cayenne cilantro fresh chopped,1
orange  currant pilaf,	side dish	indian	rice	fruits,oil onion finely_chopped basmati_rice currants orange_zest finely_shredded ginger finely_chopped water salt,1
orange red pepper radish  red onion sala,	indian	salads,stephen_ceideburg head_romaine lettuce cut_into thin_shreds sweet juicy orange cut_into small_pieces radishes sliced cut_into coarse chunks red_bell pepper cut_into rings small strips red onion sliced very_thinly olive_oil to_taste lemonlime juice to_taste salt to_taste cumin to_taste cayenne_pepper harissa to_taste,1
kashmiri meatballs kashmiri koftas,	indian,ground lamb piece_fresh ginger about inches_long and inch_thick peeled_and finely grated ground_cumin seeds ground_coriander seeds ground cloves ground_cinnamon grated_nutmeg freshly_ground black_pepper cayenne_pepper salt plain_yoghurt vegetable_oil inch_stick cinnamon whole cardamom_pods bay_leaves whole_cloves warm_water,1
kathi roll of nizam,	indian	breads,flour all_purpose salt potatoes boiled peeled mashed coriander_leaves onion finely_chopped green chili seeded chopped warm_water for_kneading ghee oil_for shallow_frying,1
keema matar beef peas,	indian	curry	beef,onion_finely chopped peanut_oil cloves_crushed garlic garam_masala ground_ginger ground_turmeric chili_powder ground_beef tomatoes chopped frozen_peas salt to_taste water,1
keema mattar northern india,	herbs	indian	lamb/mutton,ghi onions finely_chopped thick piece_of ginger peeled minced garlic_clove peeledminced whole_cloves cinnamon powdered coriander powdered cumin turmeric salt red_pepper tomato_paste yogurt plain lamb ground peas,1
khatta moong soured lentils,	indian	vegetarian	ceideburg 2,yogurt mung_dal water turmeric ground salt water gram_flour chiles green ginger fresh knob ghee cinnamon_stick cumin whole hing sugar cilantro_leaves chopped,1
kheer [vermicelli pudding],	desserts	indian,stick_butter handful very_fine vermicelli milk whipping_cream handful_raisins sugar almonds optional peeled and thinly_slice,1
khichadi from maja,	indian	grains	side dish	vegetables,basmati_rice moong_dal water raw_cashews raw almonds coconut peas carrots inch_piece cinnamon whole_cloves whole red_chile sugar optional asafetida yellow currants raisins cumin black mustard_seeds parsley cilantro garam_masala,1
kobi-batata shaak,	vegetables	indian,vegetable_oil cumin mustard_seeds potatoes cut_into inch_pieces shredded green_cabbage up_to twice as_much cumin powder coriander powder turmeric powder red chili_powder fresh_cilantro chopped lemon_juice tomatoes chopped,1
kootu,	vegetarian	indian,yellow_split peas chili_powder turmeric spinach egetarian etc urad_dal black_pepper red_chillies cumin_seeds coconut grated,1
kumror bhate,	side dish	indian	bengali	rice	vegetables,mustard oil black mustard_seeds green_chile seeded minced turmeric butternut_squash cooked mashed salt lime_juice rice cooked green_chile slivered,1
caribou curry,	game	caribou	indian	curry	jw,caribou_meat onion chopped inch ginger_root finely_chopped garlic minced pepper_to taste cumin powder tumeric salt to_taste mustard oil water broth,1
carrot halva,	desserts	indian,carrots milk sugar carnation_milk powder oil to_taste nuts,1
cauliflower  potatoes aloo gobi,	vegetables	indian,cauliflower potatoes onion tomato pod garlic inch ginger turmeric to_taste salt to_taste pepper garam_masala,1
cauliflower  potatoes black mustard see,	indian	vegetables,cubed new_potatoes cauliflower black mustard_seeds fenugreek_seeds freshly_ground cumin_seeds turmeric powdered hot red_chile pepper salt peanut_oil minced garlic tomato chopped fresh serrano_chiles chopped chopped cilantro_leaves lemon_juice to_taste,1
cauliflower onion  tomato,	side dish	indian	vegetables,cauliflower broken_into florets onion chopped piece_ginger grated water vegetable_oil garlic_cloves chopped cumin coriander tomatoes peeled chopped turmeric cayenne to_taste fresh green chili chopped lemon_juice salt garam_masala,1
chai kurdi kurdish tea,	beverages	jewish	indian,india tea_leaves cinnamon stick water boiling sugar cubes,1
chapatis,	indian	breads,flour unbleached flour whole_wheat salt ghee water,1
chapatis,	indian	breads,flour unbleached flour whole_wheat salt ghee water,1
chat masala,	sauces	indian,cumin_seeds fennel_seeds garam_masala mango powder black salt cayenne_pepper asafetida powder ground_ginger,1
pakora batter,	vegetarian	indian,chick_pea flour sifted ghee lemon_juice cayenne turmeric garam_masala coriander salt cold_water as_needed baking_powder optional,1
pakoras savory fritters,	appetizers	indian,besan warm_water red_pepper salt garam_masala paprika optional onion potato few spinach_leaves oil_for deep_frying,1
palak tofu-paneer,	main dish	indian	tofu	vegetarian,firm_tofu drained cubed soy_sauce oil_for deepfrying ghee frozen chopped spinach fresh tomatoes cubed ghee curry_powder asafetida ground_cumin ground_coriander cayenne_pepper black_pepper cinnamon allspice cloves soy_sauce,1
palak tomatar spinach  tomatoes,	indian	vegetarian	main dish,spinach fresh thawed tomatoes chopped onion large and chopped turmeric ginger fresh and chopped green_chilies optional water butteroleo salt lemon_juice,1
panch puran,	sauces	indian,cumin_seeds black mustard_seeds fennel_seeds nigella seeds fenugreek_seeds,1
paneer homemade cheese,	indian	cheese,milk vinegar vegetable_oil,1
paneer basmati pilaf--paneer pulao,	indian	rice,stephen_ceideburg basmati_rice paneer see_recipe light vegetable_oil cauliflower_florets diagonally_sliced carrots chopped red green_bell pepper cashew_halves raisins bay_leaves inch_piece cinnamon_stick whole_cloves black_peppercorns water canned tomato_sauce salt,1
paneer patties in orange perfumed cream sauce,	indian	desserts,stephen_ceideburg water tablespoon sugar halfandhalf grated_orange zest allpurpose_flour paneer see_recipe chopped unsalted_pistachios,1
par-cooked balti meat from chapmans balti c,	balti	indian	meats,meat lamb beef pork cut_into inch_cubes weighed_after cubing stock water balti_masala paste,1
paratha,	breads	indian,whole_wheat flour ghee water,1
chholar ghughni,	main dish	indian	bengali	vegetarian,vegetable_oil bay_leaf onion finely_chopped garlic minced ginger minced turmeric cumin ground coriander ground green_chile seeded minced tomatoes chopped salt chick_peas cooked mild raw onion_rings roma_tomatoes chopped cilantro chopped,1
chicken curry dhawan,	indian	poultry,chicken_breast boneless and skinless oil cumin cardamom_seeds thai_chile cloves onion finely_chopped tomato whole peeled ginger paste garlic paste soy_sauce garam_masala chilli_powder pepper water,1
chicken curry north indian style,	indian	poultry,chicken drumsticks thighs breast piece carton_plain yogurt onions very_finely chopped vegetable_oil cloves mustard powder pods_cardamom cumin powder garam_masala chilli_powder inch ginger pods garlic coriander_seeds to_taste salt freshly_ground pepper,1
chicken dopiazza indian chicken curry,	indian	curry	chicken,chicken meat onions thinly_sliced peanut_oil garlic_powder coriander_seeds ground_cumin ground_turmeric ground_ginger chili_powder black_pepper salt tomatoes undrained,1
chicken korma,	poultry	indian,chicken_breast halves boned safflower_oil butter clarified the indians call this stuff ghee yellow_onions cloves_garlic fresh ginger use fresh_ginger if_you can_find cloves whole green cardamom_seeds whole cracked or_less use ground_cardamom bay_leaves salt coriander ground cayenne_pepper or_more to_taste yogurt plain water milk,1
chicken kurma sista,	indian	poultry,stephen_ceideburg cloves cardamom_pods cinnamon_stick coriander_seeds cumin_seeds turmeric cloves_garlic twoinch cube fresh_ginger peeled yogurt salt to_taste pound chicken poppy_seeds cashews blanched_almonds unsweetened shredded_coconut ghee onions finely_chopped fresh green_chiles minced chopped cilantro,1
chicken moglai balti,	indian	poultry	balti,large chicken skinned meat removed and cut_into chunks clarified_butter ghee unsalted_butter onions grated salt inch_piece ginger peeled_and grated garlic_cloves crushed green_cardamoms broken slightly open inch cinnamon_sticks eggs lightly_beaten sugar ground almonds cream flaked_almonds to_garnish,1
chicken tandoori,	indian	chicken,chicken pieces onion minced cloves_garlic chopped fresh chopped ginger natural_yoghurt lemon_rind juice vinegar paprika garam_masala ground_coriander ground_cumin red_food colouring,1
chicken tandoori,	indian	chicken,chicken pieces onion minced cloves_garlic chopped fresh chopped ginger natural_yoghurt lemon_rind juice vinegar paprika garam_masala ground_coriander ground_cumin red_food colouring,1
chicken vindaloo,	poultry	indian,cumin_seeds whole peppercorns black cardamom_seeds cinnamon stick black mustard_seeds whole fenugreek_seeds whole white_wine vinegar salt cayenne_pepper brown_sugar light vegetable_oil yellow_onions peeled_and cut_into halfrings water ginger fresh inch_cube peeled_and coarsely_chopped garlic_cloves peeled_and coarsely_chopped or_less coriander_seeds ground turmeric ground chicken_breast boneless cut_into bitesized_pieces tomato_sauce _lb new_potatoes peeled_and quartered,1
peas potato  eggplant curry,	main dish	indian	vegetables	vegetarian,potatoes eggplant frozen_peas garlic_cloves ginger dried hot_chili chili_powder onion turmeric powder vegetable_oil salt to_taste,1
phaalse ka sharbat blackberry downpour,	beverages	indian	vegetarian,blackberries water raw sugar to_taste sea_salt small pinch crushed_ice to_serve pineapple_slices to_garnish,1
pheasant curry india,	game	indian,pheasantsdisjointed coriander cumin sesame_seeds turmeric chili_peppers water ginger salt butter onionssliced,1
chickpea curry,	main dish	indian	vegetarian,cooked_chickpeas onions dried red_chilies ginger garlic_cloves mustard powder cumin turmeric cinnamon vegetable_oil salt to_taste tomato,1
chilie tomato salad,	salads	appetizers	indian	vegetarian,tomatoes parsley chopped hot green chili chopped olive_oil lemon_juice salt pepper cayenne,1
pistachio kulfi pops,	indian	ice cream	ethnic	desserts,whole milk sugar shelled roasted_pistachios paper_cups or_ooking parchment axed paper ice_cream sticks opt,1
pork vindaloo,	indian	pork,lean_pork oil mustard vinegar green_chillies chopped halfinch cube_ginger chopped turmeric salt sprig_curry leaves spices ground together red_chillies garlic halfinch cube_ginger white cummin mustard onion inch stick_cinnamon cloves,1
potato  onion koora,	indian	vegetables	ceideburg,stephen_ceideburg potatoes peeled turmeric corn oil chana_dal urad_dal dried red_chiles broken_into pieces by_hand mustard_seeds oneinch_cube fresh_ginger peeled_and minced fresh green_chiles minced onion thinly_sliced salt to_taste fresh lemon_juice,1
potato chops alu ki tikiya  vegan,	indian	appetizers	nibbles	side dish	potatoes,potatoes boiled mashed salt garam_masala ground_cumin and ground_coriander chopped fresh_coriander cilantro onion very_finely chopped green_chillies finely chopped grated fresh_ginger root oil spray for cooking,1
potato momos,	appetizers	vegetarian	indian,ghee minced ginger minced garlic onion diced garam_masala chili_powder salt pepper soy_sauce mashed_potatoes fresh_spinach parboiled chopped cilantro chopped green_onions sliced momo_wrappers see_recipe momo_sauce see_recipe,1
chole,	vegetarian	indian,chick_peas onion ginger garlic tomatoes cumin powder tomatoes cumin powder coriander powder chili_powder tancom garam_masala coriander_leaves,1
chou-chou koot/curry/pooduthual,	vegetables	vegetarian	indian,chayote_squash shredded_coconut green_chillies crushed turmeric to_taste salt to_taste mustard red_chilli urad_dal oil seasoning curry_leaves seasoning,1
classic apricot sweet mudur chere,	desserts	fruits	vegetarian	indian,dried_apricots water or_more sugar blanched_almonds halved cardamom_pods cracked ginger thin inch_cinnamon stick halved,1
potato raita,	indian	vegetables,plain_yogurt halfandhalf salt black_pepper boiled diced potatoes cumin powder fresh chopped coriander cilantro green chili sliced opt,1
potato tikki almond-cilantro chutney,	appetizers	indian	snacks,potatoes almonds chopped red_bell pepper minced jalapeno_peppers seeded minced lime_juice cilantro minced arrowroot salt pepper olive_oil for_frying romaine_lettuce shredded almonds chopped cilantro chopped soy yogurt salt hot paprika,1
potatoes black pepper,	side dish	indian	vegetables,potatoes boiled cooled diced vegetable_oil salt freshly_ground black_pepper cilantro chopped,1
prawn  cucumber salad,	indian	salads,text_only,1
prawn  mango curry,	indian	fish,text_only,1
prawns in spice laden coconut sauce,	indian	seafood	ceideburg 2,canned coconut_milk dried red_chile peppers cumin_seeds coriander_seeds turmeric grated fresh_ginger garlic_cloves minced peanut_oil onion thinly_sliced salt prawns shelled deveined,1
pulao rice,	indian	rice,long_grain rice ghee_or butter onion sliced clove_garlic crushed salt peas hot_water,1
punjabi-style garam masala,	sauces	indian,green cardamom_pods cumin_seeds coriander_seeds ajowan seeds blades_of mace ground_mace black_peppercorns whole_cloves cinnamon_sticks long bay_leaf ground_ginger ground_nutmeg,1
coconut milk,	indian,coconut grated cups boiling_water,1
coriander fish bharia machli,	fish and se	indian,sole flounder rock_cod or_ther white cloves_garlic hot chillies inch ginger bunch coriander coriander_seeds brown_sugar turmeric black mustard fenugreek_seeds salt lemon_juice vegetable_oil chopped onion chopped tomato garam_masala,1
raan masaledar whole leg of lamb in a spicy,	meats	main dish	indian	lamb,lamb leg_of almonds blanched _lb onions coarsely_chopped garlic_cloves peeled cubes ginger peeled chopped coarsely green_chillies chopped yoghurt plain cumin_seed ground coriander_seed ground cayenne_pepper salt garam_masala vegetable_oil whole_cloves cardamom_pods cinnamon_stick long peppercorns black sultana_raisins almonds blanched slivered,1
raita cool down,	indian,vegetable_oil fresh_ginger root minced ground_cumin plum_tomatoes seeded_and hopped cucumbers peeled diced scallions thinly_sliced clove_garlic minced yogurt tabasco_sauce salt to_taste fresh_cilantro leaves coarsely_chopped,1
ras malai,	cheese	vegetarian	desserts	indian,ricotta_cheese half_and half sugar cardamon_pods bay_leaf vanilla rose_water to_taste opt,1
rasgoola,	desserts	indian,homogenized_milk white_vinegar sugar water,1
rasomadhuri fried cheese balls,	indian	vegetarian	cheese/eggs	desserts,ricotta_cheese homemade milk powdered cardamom ground vegetable_oil for_frying,1
couscous pilaf saffron cream,	indian,pilaf,1
red lentil dahl,	indian	vegetarian	beans,lentils water salt turmeric onion small and chopped butteroleo green chili chopped,1
red lentil soup,	indian	pulses and	soups	vegetarian,oil onions finely_chopped _lb red_lentils beef_stock chicken stock paprika bay_leaf salt pepper dried_mint dried parsley,1
renjnas dal,	soups	indian,masoor_dal red_lentils water to_cover turmeric heaping salt canola_oil cloves_garlic or_more jalapeno_peppers or_more garam_masala cumin_seeds salt additional salt to_taste,1
rice flour pudding,	desserts	indian,milk sugar rice flour rose_water almonds pistachio_nuts,1
rice pulao carrots  green peas,	indian	grains	vegetables,vegetable_oil onion thinly_sliced garlic_clove chopped whole_cloves cinnamon_stick cardamom_pods bay_leaves turmeric powder opt basmati_rice hot_water salt frozen_mixed peas carrots golden_raisins almonds cashews,1
rice-flour dosas mustard seeds  black,	bakery	indian	breakfast	snacks	vegetarian,allpurpose white flour rice flour cayenne_pepper or_more peeled_and chopped onion freshly_grated coconut salt plain soy yogurt vegetable_oil about whole black mustard_seeds black_peppercorns coarsley crushed very coarsely_ground,1
roast chicken balti,	indian	balti	poultry,small readyroasted chickens cooled the meat taken off_the bone and cut_into chunks vegetable_oil ghee small onions chopped garlic_cloves chopped chicken_stock balti_masala paste finely_chopped coriander_leaves,1
roasted eggplant tomato relish biagan bharta,	indian	sauces,stephen_ceideburg eggplants pound mild_vegetable oil mustard_seeds cumin_seeds chopped onion turmeric fresh hot green_chile minced peeled chopped tomato curry_powder salt to_taste sugar chopped fresh_cilantro for_garnish,1
roasted onions,	side dish	indian	vegetables,spanish_onion vegetable_oil chopped coriander_leaves,1
alu matar potatoes  peas in onion-tomato,	indian	vegetables,small potatoes onions garlic_cloves ginger fresh piece vegetable_oil asafoetida crushed opt cumin_seeds salt to_taste cayenne_pepper tumeric ground tomatoes chopped coarsely peas water garam_masala,1
aluwala roti,	indian	breads	vegetables,flour whole_wheat salt water for mixing ghee oil_for shallow_frying potatoes onion grated salt pepper coriander_leaves chopped,1
am ka murabba green mango preserve,	jam/jelly	indian,mangoes water almonds toastedblanched citric_acid kewra essence ruh kewra sugar green cardamom seeds only,1
angoor ka sherbet,	beverages	indian	fruits,grapes green seedless castor_sugar finely ground granulated_sugar pepper ground cumin_seeds roasted ground salt lemon_juice water chilled mint fresh few_sprigs,1
cucumber  coconut raita,	indian	salads,text_only,1
cucumber pachadi,	indian	sauces,stephen_ceideburg english_cucumbers peeled diced salt tamarind_paste green_chiles finely_chopped brown_sugar chopped cilantro corn oil mustard_seeds fenugreek_seeds dried red_chiles asafetida,1
cumin nan,	indian	breads,all_purpose flour active_dry yeast sugar salt optional garlic_cloves minced cold_pressed corn oil packaged mash potato_flakes whole cumin_seeds toasted warm_water corn oil garlic_cloves minced,1
curried cauliflower  potatoes aloo gobi,	vegetables	indian,hot green_chilies minced piece_of ginger_root cumin_seeds black mustard_seeds ghee potatoes diced cauliflower florets tomatoes diced turmeric coriander garam_masala brown_sugar salt coarsely_chopped coriander,1
curried eggplant bhartha,	vegetables	indian,eggplant tomatoes fresh chopped coriander ghee finely_chopped onion,1
curried mushrooms,	vegetables	indian,_lb mushrooms onion turmeric to_taste salt to_taste chili tomatoes oil,1
curried potatoes eggplant aloo baigan s,	vegetables	indian,piece_of ginger_root minced green_chilies shredded unsweetened_coconut garam_masala ghee black mustard_seeds whole cumin_seeds asafetida potatoes boiled cubed turmeric coriander eggplant cubes salt fresh_coriander chopped lemon_juice,1
curry powder,	indian	condiment	hot,coriander_seeds mustard_seeds fennel_seeds celery seeds ground_mace ground_turmeric ground cloves crushed_red pepper_flakes fresh ground_black pepper coins dried ginger cloves dried garlic,1
curry powder,	indian	condiment	hot,coriander_seeds mustard_seeds fennel_seeds celery seeds ground_mace ground_turmeric ground cloves crushed_red pepper_flakes fresh ground_black pepper coins dried ginger cloves dried garlic,1
curry powder,	indian	condiment	hot,coriander_seeds mustard_seeds fennel_seeds celery seeds ground_mace ground_turmeric ground cloves crushed_red pepper_flakes fresh ground_black pepper coins dried ginger cloves dried garlic,1
curry powder,	indian	condiment	hot,coriander_seeds mustard_seeds fennel_seeds celery seeds ground_mace ground_turmeric ground cloves crushed_red pepper_flakes fresh ground_black pepper coins dried ginger cloves dried garlic,1
curry powder,	indian	condiment	hot,coriander_seeds mustard_seeds fennel_seeds celery seeds ground_mace ground_turmeric ground cloves crushed_red pepper_flakes fresh ground_black pepper coins dried ginger cloves dried garlic,1
curry powder sarojini mudnanis,	mix	indian,cloves cinnamon black_pepper mace cardamom cummin_seed dry bay_leaves,1
dahl palak spinach  split peas,	indian	vegetarian	main dish,split_peas water turmeric salt spinach chopped butteroleo ginger fresh and chopped garlic_cloves chopped garam_masala lemon_juice salt,1
dahl shaag lentils  spinach,	appetizers	indian	pulses and,mixed dahl lentils split peas etc spinach salt turmeric chili_powder ghee vegetable oil onion finely_chopped cumin_seed mustard_seed garam_masala see recipe,1
dal palak,	vegetables	indian	punjabi,spinach fenugreek_leaves dill blanched diced tomatoes inch_piece ginger garlic_cloves turmeric powder onions minced ground_cumin seeds salt to_taste chili_powder to_taste,1
deccan meat burtas,	meats	sandwiches	indian	ethnic,onion boiled cooked meat fish salt lemon_juice butter cayenne_pepper mace,1
saagwalla dhal,	indian	vegetarian,skinless split_moong dhal_or yellow_split peas heaped ghee onion fine sliced fresh green chili cinnamon_sticks broken_up turmeric garam_masala chilli_powder salt to_taste ground_cumin ripe_tomatoes skinned chopped warm_water brit pint cooking_oil mustard_seeds cloves_garlic fine chopped dried hot chillies coarsely_chopped frozen fresh_spinach finely_chopped,1
sabzi shorva cream of curried vegetable,	indian	soups	vegetables	vegetarian,usli ghee see_below curry_powder storebought is_fine finely_chopped onion finely_chopped carrots finely_chopped celery water finely pureed fresh tomatoes canned tomato_puree cooked split_peas see below black_pepper light_cream milk chopped coriander for garnish,1
sadiqs rice pudding,	desserts	indian,basmati_rice skim_milk vanilla sugar raisins non_dairy whipped_topping sprigs_mint optional,1
sagh,	entrees	indian,spinach raw butter water ginger ground sugar salt to_taste,1
sali jardaloo murgi chicken w/apricots  pot,	poultry	indian,chicken skinned thai_chile whole dried cinnamon_stick cumin whole ginger fresh garlic finely crushed apricots dried pitted oil onion tomato_paste water salt white malt_vinegar sugar oil for_deep frying potato red peeled salt,1
samar codi prawn curry,	main dish f	indian,cayenne_pepper bright red paprika ground_turmeric garlic_cloves peeled_and rushed piece_of fresh_ginger peeled_and grated coriander_seeds cumin_seeds can coconut_milk well stirred salt pieces kokum tbsp tamarind_paste peeled_and deveined uncooked prawns,1
sambar podi sambar powder,	indian	sauces and,channa_dal coriander_seeds red_chillies black_pepper whole fenugreek asafoetida,1
sambhar peas fresh vegetables,	main dish	indian	vegetarian,split_peas soaked water salt turmeric oil eggplant cubed salt tamarind dried lemon_juice boiling_water oil fenugreek_seeds black mustard_seeds green_beans chopped green_bell pepper chopped white onions peeled radishes hlaved green_chiles bay_leaf sambhar_spice cilantro chopped tomato seeded chopped coconut fresh chopped,1
samoosas chicken filling,	appetizers	poultry	indian,chicken_breasts crushed garlic grated fresh root_ginger green chili finely_chopped borrie tumeric garam_masala chopped dhunia_leaves coriander onion grated salt to_taste,1
samosas,	indian	appetizers,all_purpose flour lukewarm_water vegetable_oil salt medium_size potatoes stems coriander cilantro leaves cumin_seed red chili_powder optional black_pepper frozen_peas salt to_taste vegetable_oil,1
samosas,	indian	appetizers,all_purpose flour lukewarm_water vegetable_oil salt medium_size potatoes stems coriander cilantro leaves cumin_seed red chili_powder optional black_pepper frozen_peas salt to_taste vegetable_oil,1
samosas,	indian	appetizers,all_purpose flour lukewarm_water vegetable_oil salt medium_size potatoes stems coriander cilantro leaves cumin_seed red chili_powder optional black_pepper frozen_peas salt to_taste vegetable_oil,1
samosas jaffrey,	appetizers	indian	vegetarian,whole_wheat flour vegetable_oil salt vegetable_oil deep_fry boiled potatoes vegetable_oil asafetida whole fennel_seeds whole cumin_seeds whole black mustard_seeds whole fenugreek_seeds whole dried red_chilies turmeric salt lemon_juice,1
kushli coconut  cream of wheat dessert,	indian	vegetarian	desserts,flour all_purpose salt baking_soda butteroleo water coconut fresh and shredded almonds blanched cream_of wheat sugar cordamom pods raisins vegetable_oil for_deep fryng,1
laal roti,	indian	breads,flour whole_wheat beet finely grated vegetable_oil ghee salt pepper cardamom powder vegetable_oil ghee for_shallow frying flour extra water for_kneading sugar castor jaggery grated,1
lal saaker ghanto red chard  eggplant,	side dish	indian	bengali	vegetables,red chard coarsely_chopped vegetable_oil dried red_chile five_spice powder onions finely_chopped green_chile seeded minced turmeric salt sugar water eggplant cubed garam_masala onion_rings to_garnish,1
lamb curry yogurt,	indian	lamb,green_chile peppers chopped minced fresh_ginger garlic_cloves minced onion minced ground_coriander seeds ground_tumeric ground_cumin seeds cinnamon round mustard_seeds unflavored_yogurt boneless_lamb cubed onion sliced clarified_butter salt to_taste,1
lamb yoghurt coconut milk  almond ma,	indian	lamb,saffron_threads unflavored_yogurt caraway_seeds salt ghee melted_butter sticks cinnamon cardamom_seeds whole_cloves chopped onions cloves_garlic chopped chopped fresh_ginger ground red chili pepper coconut_milk boiling_water cold_water cubed lamb unsalted almonds,1
legumes in garlic  onions,	main dish	indian	vegetarian,pigeon_peas soaked mins water turmeric salt oil black mustard_seeds cumin_seeds onion finely_chopped garlic_cloves chopped dried red_chilies,1
lemon cashew rice nibu daar pullao,	side dish	indian	vegetarian,basmati_rice uncooked black mustard_seeds canola_oil split_urad dal cashew_pieces water vegetable_broth fresh lemon_juice sea_salt chopped fresh_cilantro,1
dhana ghosht,	meats	indian,stewing_lamb trimmed_of fat and diced yogurt fullfat natural garlic_cloves crushed coriander ground lila murcha fresh green chili_peppers crushed paprika salt or_less ginger coarsely crushed cooking_oil mustard oil is_best onions or_more to_taste cumin_seeds turmeric powder black mustard_seed red chili_powder also_called cayenne_pepper lal mirch coriander fresh,1
dharosher chochori,	side dish	indian	bengali	vegetables,vegetable_oil onion thinly_sliced five_spice powder turmeric ginger grated green_chile seeded minced okra_pods trimmed cut crosswise_into pieces water amchoor mango powder salt,1
"dilled ""chilled"" carrots sonf gazar subji",	vegetables	side dish	vegetarian	ethnic	indian,cumin_seeds canola_oil asafetida optional crushed_red chili_flakes sliced shallots turmeric grated fresh_gingerroot baby_carrots quartered_lengthwise vegetable_broth coriander powder chopped fresh_dill cooked brown_rice eggless soy mayonnaise,1
dry potato curry,	vegetarian	indian,potato red skins salt to_taste vegetable_oil mustard_seeds onion finely sliced garlic_cloves inch piece_gingerroot fresh grated green_chile seeded chopped ground_turmeric red cayenne pepper ground_cumin green pepper strips to_garnish if_desired,1
scrambled eggs cumin  fragrant herbs,	indian	eggs,eggs kosher_salt light vegetable_oil onions peeled cut_into inch_pieces ground roasted cumin_seeds finely_chopped fresh_coriander leaves green_chilies seeded_and sliced optional,1
east chili lima beans fresh dill dalna,	indian	beans	chili,stephen_ceideburg large dried_lima beans light vegetable_oil cumin_seeds chopped onion garlic_cloves peeled crushed halfinch_piece fresh_ginger peeled peeled chopped tomato flaked_coconut chopped fresh_cilantro water cayenne_pepper paprika salt to_taste chopped fresh_dill,1
egg cooked meat  fried nargisi kofta,	indian,ground lean meat chopped onion cloves chopped garlic inch chopped ginger turmeric water to_taste salt and pepper besan chickpea_flour yogurt hard_boiled eggs egg for mixing and coating garam_masala oil_for frying oil ghee chopped onions cloves chopped garlic tomatoes equiv paste inch chopped ginger yogurt turmeric grated onion garam_masala coriander to_taste salt pepper,1
eggplant dal sauce,	sauces	indian	digest,eggplant red_lentils water black mustard_seeds coriander cumin cinnamon_stick dried red chili cayenne_pepper to_taste salt to_taste,1
eggplant kottu eggplant  chickpeas or moon,	indian	vegetarian	main dish,split chickpeas mong dahl water salt turmeric eggplants medium water salt turmeric coconut fresh and grated cumin_seed green_chilies optional vegetable_oil mustard_seed bay_leaves red_chilies optional lemon_juice salt coriander_leavesfreshchopd,1
